,rr,_person_id
375,1.0,568
376,0.0196078431372549,12
377,0.2,390
378,1.0,78
379,1.0,522
380,1.0,590
381,0.07692307692307693,207
382,1.0,215
383,1.0,335
384,0.02702702702702703,127
385,0.007751937984496124,431
386,0.03225806451612903,508
387,1.0,22
388,0.2,180
389,1.0,434
390,0.018518518518518517,87
391,1.0,464
392,1.0,605
393,0.3333333333333333,454
394,0.014925373134328358,320
395,1.0,330
396,0.018867924528301886,253
397,0.006493506493506494,499
398,0.0035714285714285713,158
399,0.005555555555555556,92
400,0.3333333333333333,405
401,0.003115264797507788,406
402,0.25,505
403,1.0,15
404,0.0022371364653243847,578
405,1.0,17
406,0.1111111111111111,3
407,1.0,168
408,0.3333333333333333,585
409,0.04,538
410,1.0,29
411,0.058823529411764705,398
412,0.5,421
413,0.034482758620689655,146
414,0.010869565217391304,55
415,1.0,432
416,0.09090909090909091,213
417,1.0,419
418,0.5,295
419,1.0,326
420,1.0,490
421,1.0,351
422,1.0,520
423,0.3333333333333333,204
424,0.5,88
425,0.0029411764705882353,442
426,0.5,539
427,1.0,489
428,1.0,83
429,1.0,503
430,1.0,124
431,1.0,116
432,0.0196078431372549,358
433,0.07142857142857142,377
434,1.0,484
435,0.07142857142857142,345
436,1.0,86
437,0.5,472
438,1.0,249
439,1.0,280
440,1.0,357
441,1.0,131
442,1.0,211
443,1.0,332
444,1.0,246
445,1.0,70
446,0.0031847133757961785,576
447,1.0,460
448,0.5,228
449,1.0,376
450,0.5,435
451,1.0,562
452,1.0,21
453,0.5,80
454,1.0,16
455,1.0,282
456,0.5,348
457,1.0,415
458,0.03125,388
459,0.5,203
460,1.0,222
461,1.0,528
462,0.5,60
463,1.0,261
464,0.2,371
465,1.0,237
466,0.05555555555555555,496
467,1.0,443
468,1.0,344
469,1.0,308
470,1.0,323
471,0.3333333333333333,537
472,0.16666666666666666,407
473,0.010101010101010102,506
474,0.5,533
475,1.0,300
476,0.3333333333333333,487
477,0.3333333333333333,497
478,1.0,317
479,0.14285714285714285,393
480,0.25,598
481,1.0,103
482,0.3333333333333333,231
483,1.0,177
484,1.0,193
485,1.0,119
486,0.3333333333333333,509
487,1.0,439
488,1.0,76
489,1.0,189
490,0.1111111111111111,341
491,1.0,466
492,1.0,563
493,0.25,601
494,0.3333333333333333,112
495,1.0,63
496,1.0,143
497,0.25,378
498,0.1111111111111111,366
499,0.025,2
500,1.0,105
501,0.3333333333333333,256
502,0.25,582
503,1.0,581
504,1.0,227
505,0.5,123
506,1.0,298
507,0.5,241
508,1.0,233
509,0.3333333333333333,441
510,0.05,285
511,1.0,511
512,1.0,152
513,1.0,426
514,0.25,557
515,0.09090909090909091,291
516,0.16666666666666666,139
517,1.0,445
518,1.0,18
519,0.5,10
520,1.0,424
521,0.3333333333333333,495
522,1.0,41
523,1.0,24
524,1.0,534
525,1.0,305
526,1.0,339
527,0.2,196
528,1.0,319
529,1.0,122
530,1.0,418
531,0.16666666666666666,73
532,0.3333333333333333,549
533,1.0,106
534,0.5,408
535,1.0,247
536,1.0,52
537,1.0,560
538,1.0,251
539,0.3333333333333333,210
540,1.0,125
541,1.0,525
542,1.0,564
543,1.0,610
544,0.5,583
545,1.0,148
546,0.5,413
547,0.25,114
548,0.03125,154
549,1.0,517
550,0.3333333333333333,548
551,1.0,365
552,1.0,550
553,1.0,212
554,1.0,561
555,0.3333333333333333,49
556,1.0,380
557,1.0,352
558,1.0,328
559,0.16666666666666666,65
560,1.0,47
561,1.0,471
562,0.25,475
563,0.09090909090909091,252
564,1.0,599
565,1.0,400
566,0.5,30
567,1.0,67
568,0.5,526
569,0.5,363
570,1.0,523
571,0.5,190
572,1.0,551
573,0.5,461
574,1.0,279
575,0.3333333333333333,433
576,1.0,159
577,1.0,401
578,1.0,141
579,0.25,515
580,1.0,50
581,1.0,382
582,1.0,111
583,0.037037037037037035,306
584,1.0,519
585,0.04,205
586,0.2,459
587,1.0,89
588,1.0,62
589,0.02631578947368421,491
590,0.5,329
591,0.5,209
592,1.0,567
593,0.5,153
594,1.0,417
595,0.5,586
596,1.0,338
597,1.0,362
598,0.0625,272
599,1.0,98
600,1.0,296
601,0.5,514
602,0.043478260869565216,556
603,0.25,248
604,0.3333333333333333,258
605,0.25,77
606,0.2,25
607,1.0,596
608,0.02702702702702703,184
609,1.0,331
