userId,movieId,rating,timestamp
507,590,3.0,838964549
507,150,3.0,838964550
507,153,3.0,838964572
394,150,3.0,838994123
394,592,3.0,838994123
394,590,2.0,838994123
498,153,3.0,839196963
498,434,3.0,839197042
498,592,3.0,839197204
588,592,2.0,839316049
588,296,5.0,839316050
588,150,3.0,839316050
8,296,4.0,839463422
8,380,5.0,839463422
8,592,3.0,839463422
486,592,4.0,839536920
486,296,5.0,839536920
486,150,5.0,839536920
176,296,3.0,840108527
176,150,4.0,840108527
176,590,4.0,840108527
262,296,3.0,840305552
262,380,3.0,840305552
262,593,2.0,840305605
170,592,3.0,840380827
170,590,4.0,840380828
170,150,3.0,840380831
602,592,4.0,840875507
602,150,4.0,840875508
602,380,3.0,840875508
179,150,4.0,840907313
179,592,3.0,840907313
179,590,4.0,840907313
109,592,4.0,841106309
109,380,3.0,841106309
109,150,3.0,841106309
38,592,4.0,841341160
38,150,4.0,841341161
38,590,4.0,841341161
235,592,3.0,841422308
235,150,5.0,841422308
235,380,4.0,841422308
512,590,3.0,841449201
512,150,4.0,841449202
512,380,3.0,841449203
395,590,3.0,841503392
395,296,3.0,841503394
395,380,3.0,841503395
386,592,1.0,842610160
386,296,5.0,842610161
386,590,2.0,842610161
321,380,5.0,843212359
321,150,4.0,843212359
321,592,4.0,843212359
530,590,5.0,843226667
530,150,4.0,843226673
530,380,2.0,843226673
173,592,3.0,843397856
173,296,1.0,843397856
173,150,4.0,843397856
94,590,4.0,843406616
94,592,3.0,843406616
94,380,3.0,843406616
133,592,3.0,843490780
133,150,3.0,843490780
133,590,2.0,843490780
446,592,3.0,843839121
446,590,4.0,843839122
446,380,2.0,843839122
117,592,3.0,844162743
117,150,4.0,844162743
117,590,4.0,844162743
501,21,3.0,844973340
501,10,4.0,844973340
501,32,3.0,844973340
37,592,3.0,845239387
37,150,5.0,845239388
37,296,5.0,845239388
81,380,2.0,845299424
81,296,3.0,845299424
81,150,3.0,845299424
181,592,2.0,845469279
181,590,3.0,845469280
181,380,2.0,845469280
559,150,3.0,845475789
559,296,3.0,845475789
559,592,3.0,845475789
6,592,3.0,845553109
6,590,5.0,845553109
6,380,4.0,845553110
458,150,5.0,845651602
458,592,3.0,845651602
458,590,2.0,845651602
126,296,1.0,845925577
126,592,3.0,845925577
126,590,4.0,845925577
565,380,4.0,846533209
565,296,5.0,846533209
565,150,3.0,846533209
373,296,5.0,846829840
373,592,3.0,846829840
373,150,2.0,846829840
609,150,3.0,847220802
609,592,3.0,847220802
609,590,4.0,847220802
379,592,3.0,847397201
379,590,5.0,847397201
379,150,5.0,847397201
5,590,5.0,847434747
5,592,3.0,847434747
5,150,3.0,847434748
347,150,4.0,847645537
347,592,3.0,847645537
347,590,3.0,847645537
121,590,4.0,847655899
121,150,3.0,847655899
121,380,3.0,847655899
58,380,3.0,847718380
58,590,3.0,847718380
58,592,3.0,847718380
174,150,5.0,848486904
174,592,5.0,848486904
174,590,4.0,848486904
340,780,5.0,848666212
340,648,4.0,848666212
340,1356,5.0,848666265
43,590,4.0,848993627
43,592,5.0,848993627
43,296,3.0,848993627
566,592,3.0,849005083
566,590,4.0,849005088
566,150,3.0,849005096
470,150,3.0,849074736
470,590,4.0,849074736
470,592,3.0,849074736
374,380,5.0,849089035
374,150,3.0,849089035
374,296,5.0,849089035
240,592,3.0,849122058
240,150,4.0,849122058
240,380,3.0,849122058
569,296,5.0,849190587
569,590,4.0,849190587
569,592,3.0,849190587
402,95,4.0,849598075
402,736,3.0,849598075
402,25,3.0,849598104
31,141,4.0,850466616
31,648,5.0,850466616
31,25,2.0,850466616
544,1,3.0,850688537
544,32,3.0,850688537
544,95,4.0,850688537
206,736,3.0,850763267
206,25,5.0,850763267
206,780,3.0,850763267
269,648,3.0,850865423
269,780,4.0,850865423
269,95,3.0,850865423
524,736,3.0,851608466
524,95,4.0,851608466
524,648,3.0,851608466
521,32,3.0,852713082
521,95,3.0,852713082
521,736,4.0,852713082
270,32,4.0,853918727
270,780,4.0,853918727
270,736,4.0,853918728
214,780,3.0,853937854
214,25,2.0,853937855
214,62,3.0,853937855
451,32,5.0,854089163
451,780,3.0,854089163
451,736,3.0,854089165
150,780,4.0,854203071
150,32,5.0,854203071
150,95,3.0,854203072
302,32,3.0,854472021
302,736,3.0,854472021
302,780,4.0,854472021
529,780,4.0,855583215
529,32,5.0,855583215
529,1,3.0,855583216
151,1,5.0,855947195
151,780,3.0,855947195
151,736,4.0,855947195
589,736,5.0,856038815
589,780,5.0,856038815
589,25,5.0,856038816
90,780,3.0,856353996
90,1,3.0,856353996
90,141,3.0,856353996
32,648,3.0,856736119
32,62,3.0,856736119
32,736,3.0,856736119
456,32,3.0,856883308
456,141,4.0,856883308
456,648,4.0,856883308
84,95,2.0,857653240
84,736,3.0,857653240
84,62,4.0,857653240
389,32,4.0,857934174
389,62,5.0,857934174
389,648,3.0,857934174
276,736,4.0,858350384
276,1,4.0,858350384
276,648,5.0,858350384
437,32,4.0,859720977
437,648,3.0,859720977
437,141,3.0,859720977
120,736,3.0,860069973
120,780,2.0,860069973
120,648,3.0,860069973
337,780,5.0,860255715
337,1,4.0,860255715
337,32,4.0,860255715
277,780,4.0,861812794
277,736,4.0,861812794
277,1,4.0,861812794
492,780,5.0,863975945
492,32,3.0,863975946
492,736,4.0,863975947
71,17,1.0,864737933
71,62,4.0,864737933
71,1,5.0,864737933
350,32,4.0,864940930
350,736,3.0,864940930
350,95,3.0,864940931
171,780,4.0,866904157
171,32,5.0,866904158
171,1,5.0,866904159
44,736,2.0,869251860
44,780,3.0,869251860
44,1,3.0,869251860
364,1,5.0,869443366
364,780,5.0,869443366
364,736,4.0,869443366
372,1602,2.0,874414409
372,1584,4.0,874414409
372,1608,3.0,874414409
304,1485,4.0,878039260
304,836,3.0,880248899
304,1544,3.0,880248920
481,1617,5.0,884773369
481,1407,2.0,884773369
481,1183,4.0,884773369
360,1747,5.0,884997491
360,1617,5.0,884997491
360,1625,5.0,884997491
85,1747,4.0,889466862
85,1183,4.0,889466862
85,1704,3.0,889466862
163,1515,3.0,894217532
163,1485,3.0,894217532
163,1614,3.0,894217532
128,1721,4.0,899032461
128,1617,3.0,899032461
128,1407,4.0,899032493
297,593,4.0,900871748
297,1089,5.0,900871748
297,1358,4.0,900871748
11,1917,4.0,901200037
11,1918,4.0,901200070
11,1840,4.0,901200111
283,1918,4.0,901227202
283,593,4.0,901227415
283,1120,3.0,901227469
149,1374,3.0,902084716
149,1580,2.0,902084716
149,1584,3.0,902084716
467,2390,5.0,919670453
467,2324,5.0,919670453
467,2393,1.0,919670547
575,2571,4.0,926510261
575,2501,3.0,926510262
575,2542,5.0,926510262
595,2628,4.0,938806929
595,1199,5.0,938806980
595,2761,5.0,938807031
535,2706,4.0,939028383
535,2762,5.0,939028383
535,2858,5.0,939028383
412,2858,5.0,939113589
412,2762,3.0,939113589
412,2890,4.0,939113623
201,2706,4.0,939224189
201,2762,5.0,939224189
201,2918,5.0,939224319
33,2762,4.0,939646424
33,2724,3.0,939646557
33,2943,5.0,939646680
156,154,5.0,939842396
156,1198,4.0,939842493
156,260,1.0,939842538
315,2132,3.0,939919420
315,924,3.0,939919421
315,1207,5.0,939919421
268,2762,4.0,940172369
268,2858,5.0,940172369
268,2770,4.0,940172476
597,2762,5.0,940360674
597,2858,5.0,940360674
597,2912,4.0,940360674
199,2571,4.0,940371931
199,2628,2.0,940371961
199,2539,4.0,940372103
263,2770,2.0,940383024
263,2763,4.0,940383050
263,2840,2.0,940383260
208,2762,4.0,940638152
208,2840,2.0,940638454
208,2881,3.0,940638487
547,2858,5.0,942722850
547,2840,3.0,942723168
547,1394,5.0,942723440
93,1641,4.0,942766804
93,1784,5.0,942766804
93,2396,4.0,942766804
140,2890,4.0,942839914
140,318,4.0,942840891
140,1221,3.0,942840891
236,1214,5.0,943013896
236,1350,4.0,943013896
236,1345,3.0,943013896
383,3006,5.0,943569064
383,2996,4.0,943569128
383,2881,4.0,943569213
266,135,1.0,944891365
266,1210,3.0,944891365
266,132,2.0,944891365
554,2096,4.0,944898646
554,1210,5.0,944898646
554,903,5.0,944898646
118,2378,3.0,944923551
118,1059,3.0,944923551
118,2278,4.0,944923703
115,2002,3.0,944950739
115,2028,5.0,944950805
115,364,4.0,944950805
4,171,3.0,945078428
4,902,4.0,945078446
4,2351,4.0,945078467
572,852,3.0,945886771
572,902,4.0,945886771
572,593,4.0,945886790
577,39,3.0,945964946
577,3072,3.0,945964977
577,141,3.0,945964977
197,235,3.0,947461020
197,3072,4.0,947461020
197,1193,5.0,947461020
225,2628,3.0,949111013
225,424,1.0,949111013
225,507,4.0,949111013
45,541,3.0,950718561
45,3270,1.0,950718581
45,3176,4.0,950718627
245,162,3.0,951182566
245,2739,3.0,951182630
245,912,3.0,951182649
587,913,3.0,953136939
587,1345,1.0,953136994
587,1193,5.0,953136994
59,2294,3.0,953608307
59,105,4.0,953608307
59,1210,3.0,953608307
603,3101,2.0,953924711
603,1884,3.0,953924711
603,1537,5.0,953924711
217,902,2.0,955934925
217,901,1.0,955934925
217,647,3.0,955934988
579,356,5.0,958879296
579,3273,4.0,958879325
579,11,3.0,958879371
267,1302,3.0,959806612
267,110,4.0,959806612
267,923,2.0,959806612
465,3706,4.0,959895446
465,1210,4.0,959895475
465,329,3.0,959895475
414,3253,3.0,961436216
414,1476,4.0,961436216
414,2922,4.0,961436216
155,2502,5.0,961860688
155,2948,3.0,961860688
155,2028,4.0,961860714
188,926,4.0,962559391
188,2967,4.0,962559461
188,7,4.0,962559461
27,3247,3.0,962684796
27,1222,1.0,962684822
27,62,5.0,962684909
430,1210,4.0,962936051
430,2100,2.0,962936051
430,356,3.0,962936094
607,920,2.0,963078392
607,695,4.0,963078392
607,3034,2.0,963078417
96,648,3.0,964772610
96,2115,5.0,964772610
96,1221,4.0,964772610
1,804,4.0,964980499
1,1210,5.0,964980499
1,2628,4.0,964980523
265,3471,4.0,965314300
265,1198,5.0,965314300
265,969,5.0,965314300
469,1097,4.0,965333419
469,451,4.0,965333419
469,1082,4.0,965333459
333,337,3.0,965671389
333,924,2.0,965671389
333,1193,5.0,965671389
19,2227,3.0,965701107
19,1882,2.0,965701107
19,2808,2.0,965701107
57,648,4.0,965795589
57,2301,3.0,965795589
57,858,5.0,965795615
294,1196,4.0,966594589
294,416,3.0,966594630
294,2371,2.0,966594630
571,1270,4.0,966900003
571,1269,3.0,966900003
571,3706,1.0,966900003
409,471,3.0,967912821
409,3526,5.0,967912821
409,260,4.0,967912821
101,370,2.0,968440698
101,3783,4.0,968440698
101,1210,4.0,968440698
591,1210,5.0,970524400
591,356,4.0,970524486
591,3916,4.0,970524567
160,2617,1.0,971112529
160,95,1.0,971112529
160,908,3.0,971112529
368,1193,5.0,971273035
368,1957,4.0,971273035
368,292,4.0,971273035
224,505,2.0,971811286
224,953,4.0,971811286
224,1270,5.0,971811286
453,364,5.0,972620975
453,2126,1.0,972621007
453,1210,3.0,972621007
546,1270,3.0,973588258
546,1990,4.0,973588258
546,2085,2.0,973588258
292,1203,4.0,973816970
292,2406,3.0,973816970
292,1968,3.0,973816970
299,1198,4.0,974620129
299,1961,4.0,974620129
299,2,3.0,974620151
474,3863,3.0,974666330
474,1259,4.0,974666694
474,3481,5.0,974666694
450,3404,4.0,974704498
450,2028,5.0,974704498
450,648,4.0,974704498
195,1210,4.0,974705240
195,1961,4.0,974705276
195,434,3.0,974705306
216,1198,5.0,974733351
216,928,5.0,974733351
216,2208,4.0,974733351
288,1544,3.0,974759497
288,1873,3.0,974759525
288,780,1.0,974759525
39,3034,3.0,974787064
39,1027,4.0,974787064
39,3019,5.0,974787139
324,1197,3.0,974906429
324,432,2.0,974906461
324,2764,3.0,974906461
202,260,4.0,974912002
202,2531,2.0,974912002
202,953,5.0,974912002
290,1050,4.0,974937663
290,1193,5.0,974937663
290,2372,2.0,974937663
355,1721,4.0,974965199
355,900,5.0,974965256
355,1198,5.0,974965256
244,2023,2.0,975073749
244,1200,5.0,975073808
244,257,3.0,975073808
79,1345,3.0,975281314
79,2150,4.0,975281314
79,2791,3.0,975281314
555,3844,5.0,978744095
555,1196,5.0,978744095
555,1518,1.0,978744145
113,4090,3.0,980051234
113,2699,1.0,980051234
113,2724,2.0,980051234
422,3398,3.0,986172013
422,2288,4.0,986172013
422,762,2.0,986172013
13,2174,3.0,987456818
13,1721,4.0,987456818
13,1639,4.0,987456818
410,1060,4.0,990727918
410,527,4.0,990727918
410,1206,4.0,990727918
183,3247,4.0,992331144
183,1970,3.0,992331144
183,2924,3.0,992331144
157,1270,4.0,992479516
157,953,3.0,992479516
157,1961,4.0,992479546
384,3752,3.0,993555899
384,480,4.0,993555899
384,344,4.0,993555941
457,480,2.0,993610357
457,3793,3.0,993610371
457,110,5.0,993610382
516,480,4.0,994624770
516,260,5.0,994624788
516,1197,4.0,994624807
42,3033,4.0,996212624
42,1097,4.0,996212773
42,1090,5.0,996212773
367,2430,4.0,997810886
367,1996,3.0,997810886
367,356,5.0,997810956
164,1923,3.0,999707976
164,1097,5.0,999707976
164,3793,3.0,999708009
494,1198,5.0,1000384043
494,367,2.0,1000384043
494,480,3.0,1000384075
493,1197,4.0,1001562338
493,1833,2.0,1001562357
493,1196,5.0,1001562382
234,762,3.0,1001975811
234,737,4.0,1001975853
234,355,2.0,1001975853
500,2289,3.0,1005527309
500,260,4.0,1005527309
500,1968,4.0,1005527364
255,1210,5.0,1005717141
255,420,5.0,1005717141
255,3751,3.0,1005717179
238,455,1.0,1007930885
238,1961,2.0,1007930885
238,421,2.0,1007930919
135,3623,2.0,1009690737
135,2455,3.0,1009690737
135,1198,4.0,1009690737
452,1270,4.0,1013394437
452,1343,5.0,1013394437
452,1101,4.0,1013394459
448,1210,5.0,1019123866
448,3507,4.0,1019123866
448,2349,2.0,1019123880
69,1210,5.0,1021642769
69,1193,5.0,1021642934
69,1196,5.0,1021643068
532,1198,4.0,1025523148
532,1953,4.0,1025523203
532,1721,5.0,1025523226
392,534,3.0,1027524061
392,1221,5.0,1027524082
392,2291,4.0,1027524082
313,593,5.0,1030474503
313,2406,2.0,1030474514
313,2011,1.0,1030474533
391,1097,5.0,1030824424
391,1029,3.0,1030824424
391,1088,1.0,1030824424
186,2048,3.0,1031072107
186,1193,4.0,1031072107
186,1210,5.0,1031072228
531,480,4.0,1032961510
531,1466,4.0,1032961510
531,1261,2.0,1032961510
527,1196,5.0,1033173260
527,2942,1.0,1033173260
527,1979,2.0,1033173275
198,4034,5.0,1034134297
198,1485,4.0,1034134297
198,923,5.0,1034134297
558,1721,4.0,1035415303
558,593,4.0,1035415332
558,1798,3.0,1035415332
479,1210,3.0,1039360590
479,3189,3.0,1039360590
479,5452,1.0,1039360590
325,858,5.0,1039395381
325,5060,4.0,1039395381
325,1191,2.0,1039395381
342,2320,2.0,1042821145
342,733,4.0,1042821145
342,609,2.0,1042821145
108,1968,4.0,1042838877
108,151,2.0,1042838877
108,3072,3.0,1042838877
312,1210,5.0,1043175521
312,2580,3.0,1043175542
312,4105,5.0,1043175542
95,4270,3.0,1043339248
95,1036,5.0,1043339248
95,2028,5.0,1043339248
97,1961,2.0,1043381823
97,2019,3.0,1043381994
97,3448,3.0,1043381994
185,361,2.0,1044311071
185,1767,4.0,1044311071
185,605,3.0,1044311093
9,3328,3.0,1044656650
9,3173,2.0,1044656650
9,41,3.0,1044656650
293,1617,3.0,1044870730
293,742,2.0,1044870730
293,5313,2.0,1044870746
165,1573,3.0,1046741213
165,5415,3.0,1046741213
165,110,4.0,1046741213
104,2572,5.0,1048586179
104,6169,3.0,1048586218
104,356,4.0,1048586269
275,587,3.0,1049076150
275,2069,5.0,1049076150
275,858,5.0,1049076161
427,16,4.0,1053068794
427,435,3.0,1053068798
427,1584,3.0,1053068802
449,1917,1.5,1053198922
449,3996,3.5,1053198925
449,2324,3.0,1053198934
303,2683,3.0,1053302756
303,16,2.5,1053302761
303,435,3.0,1053302764
20,2804,5.0,1054036159
20,2054,2.5,1054036164
20,2617,2.5,1054036168
182,1517,2.0,1054779587
182,2291,2.5,1054779600
182,1080,2.0,1054779609
518,1380,2.0,1056907448
518,783,3.0,1056907459
518,2657,4.5,1056907463
311,2706,0.5,1057854230
311,1208,2.5,1057854233
311,1304,1.5,1057854244
169,1517,4.0,1059426977
169,1028,5.0,1059427087
169,48,3.5,1059427123
504,2174,3.0,1063644399
504,2797,3.5,1063644403
504,852,4.0,1063644431
232,2355,3.5,1076951495
232,1380,3.5,1076951599
232,3793,4.0,1076951731
310,2355,3.5,1078647786
310,750,4.0,1078647809
310,1304,5.0,1078647817
82,158,1.0,1084463716
82,4022,2.5,1084463720
82,1372,3.5,1084463754
425,3408,3.5,1085476542
425,1544,2.5,1085476552
425,4306,4.0,1085476559
309,3471,3.0,1086563208
309,953,4.0,1086563214
309,1204,4.0,1086563225
66,19,3.0,1093143913
66,1784,5.0,1093143924
66,2683,4.5,1093143930
346,1625,2.5,1094645736
346,902,3.0,1094645760
346,3160,4.5,1094645785
387,1304,3.5,1094849150
387,432,0.5,1094849154
387,3996,4.5,1094849158
226,158,2.0,1095662260
226,3471,3.0,1095662265
226,22,2.0,1095662268
100,1213,3.5,1100183731
100,266,4.0,1100183734
100,1961,3.5,1100183740
36,2012,2.0,1100803337
36,1500,2.0,1100803341
36,904,3.5,1100803350
482,786,4.0,1105395950
482,2,4.5,1105395956
482,1961,3.0,1105395968
438,104,4.0,1105649487
438,653,3.5,1105649492
438,494,4.0,1105649498
7,1784,0.5,1106635416
7,2683,2.0,1106635420
7,1584,5.0,1106635423
23,272,4.0,1107162524
23,1748,3.5,1107162537
23,2542,3.0,1107162552
594,1527,3.0,1108798565
594,1307,5.0,1108798598
594,509,4.0,1108798641
260,1784,3.0,1109408200
260,1089,5.0,1109408216
260,708,3.0,1109408225
287,1485,0.5,1110228283
287,1639,2.0,1110228478
287,1380,0.5,1110228487
194,784,3.0,1110316591
194,2599,3.0,1110316597
194,1653,3.5,1110316600
221,410,2.0,1111175940
221,2683,0.5,1111175943
221,2997,4.5,1111175947
552,1784,3.5,1111472912
552,1584,3.5,1111472915
552,442,1.5,1111472919
428,1500,3.0,1111487432
428,543,0.5,1111487453
428,2617,2.0,1111487454
316,2699,1.5,1111493100
316,168,1.5,1111493108
316,2054,2.0,1111493111
218,1252,4.5,1111624812
218,1380,3.0,1111624823
218,172,2.0,1111624826
396,1320,0.5,1111688455
396,1625,3.5,1111688470
396,2081,3.0,1111688473
502,953,1.5,1111757227
502,2001,2.5,1111757234
502,596,4.5,1111757243
488,1639,0.5,1112381806
488,168,1.5,1112381810
488,246,4.0,1112381815
91,1917,2.5,1112710847
91,1304,4.0,1112710864
91,16,4.5,1112710867
608,2699,1.5,1117161730
608,1639,1.0,1117161734
608,168,0.5,1117161738
286,3147,5.0,1119561345
286,158,3.0,1119561389
286,1625,4.0,1119561408
336,163,5.0,1120567987
336,1380,2.5,1120567995
336,2699,3.5,1120568026
250,1408,4.5,1121217462
250,4886,4.0,1121217476
250,345,5.0,1121217488
478,350,4.5,1121467274
478,1584,2.5,1121467278
478,786,2.0,1121467284
462,2987,2.5,1121921033
462,1225,3.5,1121921051
462,337,2.5,1121921080
48,2797,4.0,1127128586
48,653,4.0,1127128598
48,2791,2.5,1127128628
144,223,4.0,1136811763
144,1527,2.5,1136811777
144,1961,3.0,1136811794
264,1917,3.5,1136978195
264,653,2.5,1136978212
264,5952,4.5,1136978216
510,1225,3.5,1141158702
510,1208,4.0,1141158708
510,350,0.5,1141158721
257,3996,4.5,1141624999
257,594,3.5,1141625101
257,16,3.5,1141625441
289,1208,4.0,1143424573
289,1917,3.0,1143424575
289,1220,3.5,1143424582
463,520,4.0,1145459361
463,3977,2.0,1145459381
463,552,3.5,1145459400
61,1208,4.5,1145531565
61,1917,3.0,1145531574
61,266,4.0,1145531608
259,410,3.0,1146845313
259,1784,5.0,1146845322
259,2683,4.0,1146845328
167,1917,1.0,1154718679
167,1220,4.5,1154718683
167,750,2.0,1154718691
423,1080,2.0,1155285428
423,104,3.0,1155285432
423,1304,4.0,1155285445
132,2012,3.0,1157919800
132,235,3.0,1157919810
132,1258,4.0,1157919831
68,2997,4.5,1158530999
68,912,4.5,1158531003
68,223,1.0,1158531005
75,908,4.5,1158967045
75,2640,1.5,1158967058
75,5445,2.0,1158967067
370,353,1.5,1159161736
370,1500,3.5,1159161759
370,7153,4.5,1159161761
513,1225,5.0,1159980339
513,1220,4.0,1159980341
513,750,5.0,1159980351
64,160,2.5,1161519628
64,353,4.0,1161519634
64,3,3.5,1161519668
187,70,4.0,1161849108
187,145,1.0,1161849123
187,1876,1.0,1161849126
34,3977,4.5,1162047944
34,6539,5.0,1162047962
34,2006,4.5,1162047985
542,594,4.0,1163386465
542,2012,3.5,1163386482
542,1653,4.5,1163386512
178,2085,1.5,1163673592
178,4718,2.5,1163673609
178,1883,4.5,1163673613
381,6934,3.5,1164381715
381,2085,3.0,1164381726
381,3624,4.0,1164381732
399,2858,0.5,1167220276
399,2959,3.0,1167220282
399,356,5.0,1167220295
129,588,3.5,1167375395
129,1136,3.5,1167375403
129,1210,4.0,1167375407
580,924,3.5,1167673406
580,588,2.0,1167673410
580,1304,3.0,1167673414
473,2581,3.0,1169351147
473,60,2.0,1169351160
473,2300,2.5,1169351176
274,485,2.0,1171172369
274,2395,2.5,1171172376
274,2890,4.0,1171172391
606,914,5.0,1171228846
606,2289,4.0,1171228952
606,1918,0.5,1171229121
110,232,3.5,1175329437
110,5459,2.5,1175329445
110,1882,1.5,1175329457
161,48,4.0,1176498494
161,1234,4.0,1176498505
161,4995,3.0,1176498512
483,2915,2.5,1178209415
483,8873,4.0,1178209739
483,8253,4.0,1178210486
540,145,3.5,1179107805
540,1409,3.5,1179107925
540,4239,4.0,1179107949
480,2722,1.0,1179159558
480,2581,1.5,1179159569
480,1347,1.5,1179159571
254,3510,2.5,1180443471
254,79,2.0,1180443477
254,1037,3.5,1180443506
593,2336,4.5,1181007064
593,1267,4.0,1181007072
593,914,4.0,1181007078
570,3052,3.5,1181475833
570,2353,3.0,1181475838
570,3481,3.5,1181475862
397,1953,4.5,1181966434
397,1244,5.0,1181966446
397,232,4.5,1181966557
281,783,2.5,1182999667
281,252,3.0,1182999673
281,2023,1.0,1182999688
307,3247,1.0,1186083418
307,1409,0.5,1186083427
307,3273,0.5,1186083439
573,2094,2.5,1186588677
573,1411,3.0,1186588695
573,2394,3.5,1186588724
416,170,2.5,1187495264
416,531,2.5,1187495273
416,4361,1.0,1187495301
166,2329,5.0,1188773610
166,3052,3.5,1188773616
166,2353,4.0,1188773619
359,2407,3.5,1192499103
359,2424,3.5,1192499119
359,1960,4.5,1192499427
278,2144,3.5,1193753128
278,2427,4.5,1193753136
278,2352,4.5,1193753145
219,2947,3.5,1194680664
219,2701,2.0,1194680675
219,3755,2.5,1194680692
230,661,2.0,1196304098
230,2080,2.0,1196304120
230,277,1.0,1196304123
354,6874,4.5,1200865291
354,6365,1.0,1200865320
354,1722,3.5,1200865334
477,3108,3.0,1200939162
477,2064,4.0,1200939168
477,441,4.0,1200939183
343,1285,3.5,1202060229
343,35836,5.0,1202060306
343,3298,4.0,1202060309
147,2699,4.5,1203267692
147,1639,5.0,1203267694
147,163,4.5,1203267696
361,1047,3.5,1204040659
361,1587,1.0,1204040712
361,5444,1.0,1204041029
137,272,4.0,1204858999
137,1267,3.5,1204859004
137,3072,2.0,1204859010
74,2076,5.0,1207499090
74,273,3.5,1207499102
74,2908,5.0,1207499117
301,2490,1.0,1211376060
301,1994,0.5,1211376068
301,1061,4.0,1211376075
72,1047,3.5,1217323400
72,2490,4.0,1217323422
72,1357,4.0,1217323427
322,1032,3.0,1217674947
322,1237,3.0,1217675084
322,2146,3.0,1217675098
420,3745,3.0,1218036280
420,2311,3.5,1218036314
420,3534,3.0,1218036317
553,3424,5.0,1219555208
553,428,4.5,1219555271
553,1483,5.0,1219555384
239,3107,3.5,1221147339
239,2881,4.0,1221147346
239,524,3.5,1221147352
138,2150,5.0,1222675936
138,2002,3.0,1222675950
138,849,4.5,1222675970
375,1027,5.0,1225230145
375,1805,4.0,1225230152
375,1022,3.0,1225230212
403,2871,3.0,1225243342
403,180,4.0,1225243348
403,3703,3.0,1225243353
334,1625,3.0,1225476620
334,4896,3.5,1225476637
334,6711,4.0,1225476658
223,1285,3.0,1226209125
223,1597,3.5,1226209176
223,2694,0.5,1226209216
356,720,5.0,1228072581
356,216,3.0,1228072586
356,2144,3.5,1228072598
200,2302,4.0,1229876415
200,2599,3.0,1229876430
200,5,4.0,1229876436
220,2427,0.5,1230054576
220,3510,4.0,1230054596
